flightNumber,airline,origin,destination,dayOfWeek,scheduledDepartureTime,scheduledArrivalTime,validFrom,validTo
6814,TestIndigo,Ahmedabad,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:35,23:10,27-10-2019,14-02-2020
469,TestIndigo,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,18:50,31-03-2019,26-10-2019
641,TestIndigo,Bengaluru,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:00,08:35,27-10-2019,28-03-2020
415,TestIndigo,Bengaluru,Jaipur,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:45,27-10-2019,28-03-2020
117,TestIndigo,Pune,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",03:30,05:40,31-03-2019,26-10-2019
548,TestIndigo,Chennai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,13:25,31-03-2019,26-10-2019
548,TestIndigo,Chennai,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:00,13:40,27-10-2019,28-03-2020
914,TestIndigo,Surat,Jaipur,"Sunday,Tuesday,Thursday",16:05,17:25,01-04-2019,25-10-2019
238,TestIndigo,Kolkata,Jaipur,Monday,04:50,07:20,02-04-2019,22-10-2019
394,TestIndigo,Kolkata,Jaipur,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,16:50,31-03-2019,26-10-2019
413,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:15,08:30,31-03-2019,26-10-2019
151,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:50,31-03-2019,26-10-2019
827,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,12:20,31-03-2019,26-10-2019
527,TestIndigo,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",11:55,13:10,01-04-2019,26-10-2019
527,TestIndigo,Hyderabad,Bengaluru,Saturday,12:05,13:15,31-03-2019,20-10-2019
6417,TestIndigo,Hyderabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:45,14:55,31-03-2019,26-10-2019
6417,TestIndigo,Hyderabad,Bengaluru,Monday,13:45,15:00,02-04-2019,22-10-2019
739,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Thursday,Friday,Saturday",15:00,16:15,31-03-2019,26-10-2019
187,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:35,19:55,31-03-2019,26-10-2019
357,TestIndigo,Hyderabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:35,20:45,31-03-2019,26-10-2019
874,TestIndigo,Thiruvananthapuram,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:10,31-03-2019,26-10-2019
279,TestIndigo,Thiruvananthapuram,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:05,17:20,31-03-2019,26-10-2019
676,TestIndigo,Thiruvananthapuram,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,18:25,31-03-2019,26-10-2019
2133,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05,07:50,01-04-2019,26-10-2019
2929,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:55,10:40,31-03-2019,26-10-2019
2297,TestIndigo,Delhi,Bengaluru,Monday,09:10,11:50,02-04-2019,22-10-2019
2297,TestIndigo,Delhi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,12:20,31-03-2019,26-10-2019
2423,TestIndigo,Delhi,Bengaluru,"Sunday,Tuesday,Thursday,Friday,Saturday",12:45,15:30,31-03-2019,26-10-2019
2839,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,17:45,31-03-2019,26-10-2019
2123,TestIndigo,Delhi,Bengaluru,Friday,15:50,18:40,06-04-2019,26-10-2019
2306,TestIndigo,Delhi,Bengaluru,Monday,17:05,19:50,02-04-2019,22-10-2019
2637,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,21:35,31-03-2019,26-10-2019
2963,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,22:30,31-03-2019,26-10-2019
5031,TestIndigo,Delhi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",05:05,07:55,27-10-2019,28-03-2020
115,TestIndigo,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:10,31-03-2019,26-10-2019
144,TestIndigo,Varanasi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:45,14:15,31-03-2019,26-10-2019
317,TestIndigo,Bhubaneswar,Bengaluru,Monday,14:00,16:00,02-04-2019,22-10-2019
492,TestIndigo,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,16:25,31-03-2019,26-10-2019
6869,TestIndigo,Bhubaneswar,Bengaluru,Monday,21:35,23:45,02-04-2019,22-10-2019
492,TestIndigo,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:20,16:25,27-10-2019,28-03-2020
431,TestIndigo,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:15,22:30,27-10-2019,28-03-2020
6869,TestIndigo,Bhubaneswar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:20,23:35,27-10-2019,28-03-2020
7128,TestIndigo,Calicut,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:00,08:15,31-03-2019,26-10-2019
7128,TestIndigo,Calicut,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:55,08:15,27-10-2019,28-03-2020
317,TestIndigo,Nagpur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:40,12:30,31-03-2019,26-10-2019
727,TestIndigo,Nagpur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:15,31-03-2019,26-10-2019
436,TestIndigo,Nagpur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:25,22:10,31-03-2019,26-10-2019
7217,TestIndigo,Madurai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,13:15,31-03-2019,26-10-2019
7219,TestIndigo,Madurai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:20,16:45,31-03-2019,26-10-2019
445,TestIndigo,Bagdogra,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,11:30,27-10-2019,28-03-2020
445,TestIndigo,Bagdogra,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,12:25,27-10-2019,28-03-2020
904,TestIndigo,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40,11:10,31-03-2019,26-10-2019
325,TestIndigo,Lucknow,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:10,12:45,31-03-2019,26-10-2019
226,TestIndigo,Lucknow,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,16:55,31-03-2019,26-10-2019
537,TestIndigo,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:20,09:25,31-03-2019,26-10-2019
172,TestIndigo,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:35,11:40,31-03-2019,26-10-2019
349,TestIndigo,Kochi,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:50,18:55,31-03-2019,26-10-2019
412,TestIndigo,Kochi,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:45,21:45,31-03-2019,26-10-2019
349,TestIndigo,Kochi,Bengaluru,Monday,21:20,22:35,02-04-2019,22-10-2019
848,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:10,02:00,31-03-2019,26-10-2019
199,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",06:05,07:50,31-03-2019,26-10-2019
715,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,09:30,31-03-2019,26-10-2019
236,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,11:20,31-03-2019,26-10-2019
6939,TestIndigo,Mumbai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:40,14:20,31-03-2019,26-10-2019
6939,TestIndigo,Mumbai,Bengaluru,Monday,13:25,15:20,02-04-2019,22-10-2019
6177,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:55,17:45,31-03-2019,26-10-2019
6533,TestIndigo,Mumbai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:10,19:00,31-03-2019,26-10-2019
463,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",17:40,19:30,01-04-2019,26-10-2019
463,TestIndigo,Mumbai,Bengaluru,Saturday,17:45,19:35,31-03-2019,20-10-2019
949,TestIndigo,Mumbai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:40,22:25,31-03-2019,26-10-2019
287,TestIndigo,Visakhapatnam,Bengaluru,Saturday,07:45,09:20,31-03-2019,20-10-2019
287,TestIndigo,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",07:45,09:20,01-04-2019,26-10-2019
422,TestIndigo,Visakhapatnam,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:45,16:20,31-03-2019,26-10-2019
216,TestIndigo,Visakhapatnam,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:00,20:35,31-03-2019,26-10-2019
478,TestIndigo,Amritsar,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:15,19:30,27-10-2019,28-03-2020
6136,TestIndigo,Imphal,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:30,13:55,31-03-2019,26-10-2019
7119,TestIndigo,Rajahmundry,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:40,10:30,31-03-2019,26-10-2019
144,TestIndigo,Patna,Bengaluru,Monday,18:10,20:45,02-04-2019,22-10-2019
178,TestIndigo,Patna,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:45,31-03-2019,26-10-2019
491,TestIndigo,Dehradun,Bengaluru,Saturday,10:40,13:30,31-03-2019,20-10-2019
912,TestIndigo,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:20,19:10,31-03-2019,26-10-2019
6136,TestIndigo,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:50,12:35,01-12-2019,28-03-2020
912,TestIndigo,Dehradun,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,19:10,27-10-2019,30-11-2019
393,TestIndigo,Port Blair,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:35,10:10,31-03-2019,26-10-2019
823,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:20,27-10-2019,28-03-2020
823,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:00,11:20,27-10-2019,28-03-2020
153,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:15,27-10-2019,28-03-2020
153,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",20:00,22:15,27-10-2019,28-03-2020
996,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45,01:55,27-10-2019,14-11-2019
996,TestIndigo,Ahmedabad,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:45,01:55,15-02-2020,28-03-2020
642,TestIndigo,Jaipur,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:10,11:35,31-03-2019,26-10-2019
498,TestIndigo,Jaipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:10,14:40,31-03-2019,26-10-2019
7203,TestIndigo,Vijayawada,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:50,09:40,31-03-2019,26-10-2019
7133,TestIndigo,Vijayawada,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,17:10,31-03-2019,26-10-2019
703,TestIndigo,Indore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:55,12:50,31-03-2019,26-10-2019
808,TestIndigo,Indore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:00,17:55,31-03-2019,26-10-2019
708,TestIndigo,Indore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:05,21:05,31-03-2019,26-10-2019
808,TestIndigo,Indore,Bengaluru,Monday,20:30,22:25,02-04-2019,22-10-2019
5997,TestIndigo,Allahabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,16:35,27-10-2019,28-03-2020
5997,TestIndigo,Allahabad,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:25,19:00,27-10-2019,28-03-2020
406,TestIndigo,Raipur,Bengaluru,Monday,08:40,10:40,02-04-2019,22-10-2019
406,TestIndigo,Raipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:20,12:15,31-03-2019,26-10-2019
491,TestIndigo,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",10:45,13:45,01-04-2019,26-10-2019
593,TestIndigo,Chandigarh,Bengaluru,Monday,13:20,16:25,02-04-2019,22-10-2019
491,TestIndigo,Chandigarh,Bengaluru,Monday,13:30,17:10,02-04-2019,22-10-2019
593,TestIndigo,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:35,18:35,31-03-2019,26-10-2019
593,TestIndigo,Chandigarh,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:40,18:40,27-10-2019,28-03-2020
681,TestIndigo,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:00,03:30,31-03-2019,26-10-2019
819,TestIndigo,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",04:50,06:30,31-03-2019,26-10-2019
407,TestIndigo,Pune,Bengaluru,Friday,10:45,12:15,06-04-2019,26-10-2019
407,TestIndigo,Pune,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Saturday",11:00,12:30,31-03-2019,25-10-2019
758,TestIndigo,Pune,Bengaluru,Saturday,13:05,14:35,31-03-2019,20-10-2019
221,TestIndigo,Pune,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",23:55,01:25,31-03-2019,26-10-2019
499,TestIndigo,Udaipur,Bengaluru,Monday,13:35,16:10,02-04-2019,22-10-2019
979,TestIndigo,Udaipur,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:25,16:45,31-03-2019,26-10-2019
7106,TestIndigo,Tirupati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:10,09:10,31-03-2019,26-10-2019
7182,TestIndigo,Belgaum,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,14:15,27-10-2019,28-03-2020
389,TestIndigo,Guwahati,Bengaluru,Monday,08:30,11:45,02-04-2019,22-10-2019
389,TestIndigo,Guwahati,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,11:50,31-03-2019,26-10-2019
316,TestIndigo,Guwahati,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:35,20:50,31-03-2019,26-10-2019
6217,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",00:20,01:30,01-04-2019,26-10-2019
271,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:15,10:20,31-03-2019,26-10-2019
238,TestIndigo,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:05,14:05,31-03-2019,26-10-2019
119,TestIndigo,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:55,14:55,31-03-2019,26-10-2019
847,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:55,17:55,31-03-2019,26-10-2019
7224,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,19:40,31-03-2019,26-10-2019
271,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:20,10:20,27-10-2019,28-03-2020
253,TestIndigo,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:55,27-10-2019,28-03-2020
253,TestIndigo,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:50,12:55,27-10-2019,28-03-2020
238,TestIndigo,Chennai,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday",13:00,14:05,15-02-2020,28-03-2020
6011,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,15:10,27-10-2019,28-03-2020
847,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,18:20,27-10-2019,28-03-2020
727,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:50,19:45,27-10-2019,28-03-2020
232,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:25,22:30,27-10-2019,28-03-2020
6217,TestIndigo,Chennai,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:35,23:25,27-10-2019,28-03-2020
662,TestIndigo,Hubli,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday",18:00,19:00,01-04-2019,26-10-2019
662,TestIndigo,Hubli,Bengaluru,Saturday,18:15,19:15,31-03-2019,20-10-2019
2066,TestIndigo,Surat,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:55,10:50,31-03-2019,26-10-2019
6209,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:30,09:40,31-03-2019,26-10-2019
132,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:30,10:25,31-03-2019,26-10-2019
312,TestIndigo,Coimbatore,Bengaluru,Monday,09:40,10:45,02-04-2019,22-10-2019
347,TestIndigo,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:30,15:30,31-03-2019,26-10-2019
347,TestIndigo,Coimbatore,Bengaluru,Monday,18:10,19:10,02-04-2019,22-10-2019
6209,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,09:25,27-10-2019,28-03-2020
6209,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:25,09:25,27-10-2019,28-03-2020
858,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,10:35,27-10-2019,28-03-2020
858,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:40,10:35,27-10-2019,28-03-2020
347,TestIndigo,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:25,27-10-2019,28-03-2020
347,TestIndigo,Coimbatore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:35,15:25,27-10-2019,28-03-2020
355,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,27-10-2019,28-03-2020
355,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,27-10-2019,28-03-2020
355,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,27-10-2019,28-03-2020
355,TestIndigo,Coimbatore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",21:00,22:00,27-10-2019,28-03-2020
204,TestIndigo,Bhopal,Bengaluru,Monday,09:30,11:15,02-04-2019,22-10-2019
273,TestIndigo,Bhopal,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:10,18:10,27-10-2019,28-03-2020
525,TestIndigo,Agartala,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:20,20:15,27-10-2019,28-03-2020
7161,TestIndigo,Tiruchirappalli,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:00,09:10,31-03-2019,26-10-2019
617,TestIndigo,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",02:05,03:20,31-03-2019,26-10-2019
477,TestIndigo,Goa,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",08:15,09:25,31-03-2019,26-10-2019
714,TestIndigo,Goa,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,17:45,31-03-2019,26-10-2019
6323,TestIndigo,Goa,Bengaluru,Monday,23:10,00:25,02-04-2019,22-10-2019
345,TestIndigo,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:35,12:10,31-03-2019,26-10-2019
822,TestIndigo,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",11:30,14:05,31-03-2019,26-10-2019
958,TestIndigo,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",14:05,16:45,31-03-2019,26-10-2019
994,TestIndigo,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:10,17:45,31-03-2019,26-10-2019
6965,TestIndigo,Kolkata,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:30,18:05,31-03-2019,26-10-2019
875,TestIndigo,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",17:15,19:50,31-03-2019,26-10-2019
506,TestIndigo,Kolkata,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",22:25,01:05,31-03-2019,26-10-2019
897,TestIndigo,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",07:05,08:00,31-03-2019,26-10-2019
178,TestIndigo,Mangalore,Bengaluru,Monday,07:40,08:40,02-04-2019,22-10-2019
858,TestIndigo,Mangalore,Bengaluru,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",09:25,10:25,31-03-2019,26-10-2019
369,TestIndigo,Mangalore,Bengaluru,"Sunday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:50,13:50,31-03-2019,26-10-2019
369,TestIndigo,Mangalore,Bengaluru,Monday,13:50,15:00,02-04-2019,22-10-2019
7205,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:20,14:25,31-03-2019,26-10-2019
7211,TestIndigo,Hyderabad,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",19:40,20:45,31-03-2019,26-10-2019
423,TestIndigo,Delhi,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:10,15:35,31-03-2019,26-10-2019
7134,TestIndigo,Bengaluru,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:10,31-03-2019,26-10-2019
7204,TestIndigo,Bengaluru,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",10:00,11:35,27-10-2019,28-03-2020
7134,TestIndigo,Bengaluru,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:30,20:10,27-10-2019,28-03-2020
7132,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:35,15:10,31-03-2019,26-10-2019
7208,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:30,17:55,31-03-2019,26-10-2019
7132,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",13:40,15:10,27-10-2019,28-03-2020
7208,TestIndigo,Chennai,Vijayawada,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",16:35,18:10,27-10-2019,28-03-2020
509,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",12:00,13:55,31-03-2019,26-10-2019
6097,TestIndigo,Delhi,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",18:10,20:00,31-03-2019,26-10-2019
485,TestIndigo,Patna,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:00,15:40,31-03-2019,26-10-2019
787,TestIndigo,Patna,Ranchi,"Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday",15:45,16:35,31-03-2019,26-10-2019
822,TestIndigo,Bengaluru,Ranchi,"Sunday,Wednesday,Thursday,Friday",05:45,08:05,27-10-2019,28-03-2020
822,TestIndigo,Bengaluru,Ranchi,Monday,05:45,08:05,27-10-2019,28-03-2020
